TargetName	HUGOSymbol	TargetGroup	AnalyteType	Codeclass	Pooling	CorrelationToNegatives	GlobalOutliers
NOL10	NOL10	All Probes;maturation of SSU-rRNA	RNA	Endogenous	01	0.92006577262502	0
NOL11	NOL11	All Probes;regulation of transcription by RNA polymerase I;maturation of SSU-rRNA	RNA	Endogenous	01	0.968896832290612	0
NOL12	NOL12	All Probes	RNA	Endogenous	01	0.966616946165174	0
NOL3	NOL3	All Probes;regulation of response to oxidative stress;mRNA splice site selection;negative regulation of mitochondrion organization;cytosolic calcium ion transport;negative regulation of cysteine-type endopeptidase activity;regulation of protein maturation;negative regulation of extrinsic apoptotic signaling pathway;regulation of release of cytochrome c from mitochondria;negative regulation of intrinsic apoptotic signaling pathway	RNA	Endogenous	01	0.952271589782188	0
NOL4	NOL4	All Probes	RNA	Endogenous	01	0.975117407641515	0
NOL4L	NOL4L	All Probes	RNA	Endogenous	01	0.978905884696546	0
NOL6	NOL6	All Probes	RNA	Endogenous	01	0.963013279647469	0
NOL7	NOL7	All Probes	RNA	Endogenous	01	0.958516740747442	0
NOL8	NOL8	All Probes	RNA	Endogenous	01	0.988268628881106	0
NOL9	NOL9	All Probes;RNA phosphodiester bond hydrolysis, endonucleolytic	RNA	Endogenous	01	0.983722581261988	0
NOLC1	NOLC1	All Probes;mesenchymal cell differentiation;response to osmotic stress;nucleus organization	RNA	Endogenous	01	0.980354926911995	0
NOM1	NOM1	All Probes;cellular component biogenesis;hair cycle process	RNA	Endogenous	01	0.973661786140368	0
NOMO1,NOMO2,NOMO3	NOMO1,NOMO2,NOMO3	All Probes	RNA	Endogenous	01	0.96867275801991	0
NONO	NONO	All Probes;regulation of response to oxidative stress;negative regulation of intrinsic apoptotic signaling pathway	RNA	Endogenous	01	0.9780556475422	0
NOP10	NOP10	All Probes;telomere maintenance;DNA biosynthetic process;snRNA metabolic process;rRNA modification	RNA	Endogenous	01	0.987752802943448	0
NOP14	NOP14	All Probes;RNA phosphodiester bond hydrolysis, endonucleolytic;maturation of SSU-rRNA;cellular component biogenesis	RNA	Endogenous	01	0.991127034999613	0
NOP16,HIGD2A	NOP16,HIGD2A	All Probes	RNA	Endogenous	01	0.980674922065947	0
NOP2	NOP2	All Probes;ribosomal large subunit assembly;rRNA modification;RNA methylation	RNA	Endogenous	01	0.934953561914057	0
NOP53	NOP53	All Probes;mitotic cell cycle checkpoint;DNA integrity checkpoint;ribosomal large subunit assembly;regulation of transcription by RNA polymerase I;regulation of defense response to virus;positive regulation of ubiquitin-dependent protein catabolic process;negative regulation of cellular protein catabolic process;negative regulation of cell cycle G2/M phase transition	RNA	Endogenous	01	0.953123185638747	0
NOP56	NOP56	All Probes	RNA	Endogenous	01	0.994644322376763	0
NOP58	NOP58	All Probes	RNA	Endogenous	01	0.978041255064278	0
NOP9,CIDEB	NOP9,CIDEB	All Probes	RNA	Endogenous	01	0.95302567579595	0
NOS1	NOS1	All Probes;regulation of lyase activity;neurotransmitter metabolic process;regulation of cAMP-mediated signaling;syncytium formation;cell redox homeostasis;glutamine family amino acid metabolic process;regulation of striated muscle contraction;regulation of potassium ion transport;positive regulation of peptidyl-serine phosphorylation;positive regulation of histone modification;multicellular organismal response to stress;alpha-amino acid catabolic process;regulation of protein acetylation;regulation of calcium-mediated signaling;regulation of sodium ion transport;regulation of calcium ion transmembrane transporter activity;regulation of calcium ion transport into cytosol;striated muscle contraction	RNA	Endogenous	01	0.940520475286578	0
NOS1AP	NOS1AP	All Probes;regulation of striated muscle contraction;regulation of potassium ion transport;regulation of oxidoreductase activity;regulation of calcium ion transmembrane transporter activity	RNA	Endogenous	01	0.993025019764483	0
NOS2	NOS2	All Probes;regulation of lyase activity;neurotransmitter metabolic process;cell redox homeostasis;glutamine family amino acid metabolic process;acid secretion;defense response to Gram-negative bacterium;peroxisome organization;regulation of cytokine production involved in inflammatory response;alpha-amino acid catabolic process;cellular response to interferon-gamma;regulation of cell killing;fatty acid transport	RNA	Endogenous	01	0.995981373432301	0
NOS3	NOS3	All Probes;regulation of systemic arterial blood pressure;regulation of lyase activity;neurotransmitter metabolic process;negative regulation of response to wounding;tissue remodeling;epithelial cell migration;cell redox homeostasis;glutamine family amino acid metabolic process;positive regulation of endothelial cell migration;regulation of potassium ion transport;negative regulation of extrinsic apoptotic signaling pathway;lung development;regulation of coagulation;regulation of muscle adaptation;cellular detoxification;muscle adaptation;alpha-amino acid catabolic process;regulation of oxidoreductase activity;regulation of biomineral tissue development;regulation of sodium ion transport;regulation of Notch signaling pathway	RNA	Endogenous	01	0.985605067125163	0
NOSIP	NOSIP	All Probes;regulation of oxidoreductase activity	RNA	Endogenous	01	0.987930202256646	0
NOSTRIN	NOSTRIN	All Probes;regulation of oxidoreductase activity	RNA	Endogenous	01	0.993186774445967	0
NOTCH1	NOTCH1	All Probes;mesenchymal cell differentiation;striated muscle tissue development;regulation of neural precursor cell proliferation;inflammatory response to antigenic stimulus;epidermal cell differentiation;negative regulation of cell-substrate adhesion;endothelial cell differentiation;kidney epithelium development;specification of symmetry;axis specification;regulation of BMP signaling pathway;cell fate specification;negative regulation of epithelial cell migration;glial cell differentiation;tissue regeneration;cell differentiation in spinal cord;lung development;positive regulation of animal organ morphogenesis;muscle cell development;regulation of muscle adaptation;developmental growth involved in morphogenesis;liver development;negative regulation of ossification;regulation of hematopoietic progenitor cell differentiation;regulation of viral genome replication;blood vessel morphogenesis;regulation of biomineral tissue development;columnar/cuboidal epithelial cell differentiation;regulation of transcription from RNA polymerase II promoter in response to hypoxia;positive regulation of receptor signaling pathway via STAT;regulation of myotube differentiation;response to muramyl dipeptide;skeletal muscle cell differentiation;regulation of epidermis development;positive regulation of small GTPase mediated signal transduction;regulation of sprouting angiogenesis;negative regulation of cold-induced thermogenesis;regulation of myoblast differentiation;hair cycle process;neuron fate commitment;limb morphogenesis;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway;regulation of organ growth;regulation of epithelial to mesenchymal transition;regulation of Notch signaling pathway	RNA	Endogenous	01	0.955430753765449	0
NOTCH2	NOTCH2	All Probes;myeloid leukocyte differentiation;inflammatory response to antigenic stimulus;positive regulation of myeloid cell differentiation;kidney epithelium development;tissue remodeling;hemopoiesis;axis specification;regulation of BMP signaling pathway;wound healing;epithelial cell proliferation;regulation of osteoclast differentiation;lymphocyte activation involved in immune response;cell fate determination;B cell differentiation;multicellular organism growth;positive regulation of small GTPase mediated signal transduction;limb morphogenesis;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	RNA	Endogenous	01	0.989007217703978	0
NOTCH2NLC,NOTCH2NLA,NOTCH2NLB	NOTCH2NLC,NOTCH2NLA,NOTCH2NLB	All Probes	RNA	Endogenous	01	0.973921073493807	0
NOTCH3	NOTCH3	All Probes;positive regulation of smooth muscle cell proliferation;blood vessel morphogenesis;neuron fate commitment;regulation of Notch signaling pathway	RNA	Endogenous	01	0.947748094431972	0
NOTCH4	NOTCH4	All Probes;hemopoiesis;wound healing;cell fate determination;regulation of Notch signaling pathway;epithelial cell morphogenesis	RNA	Endogenous	01	0.980933639091701	0
NOTO	NOTO	All Probes;dorsal/ventral pattern formation;motile cilium assembly;regulation of cilium assembly;embryonic pattern specification	RNA	Endogenous	01	0.957238933312084	0
NOTUM	NOTUM	All Probes;lipoprotein metabolic process;macromolecule deacylation	RNA	Endogenous	01	0.98159582567007	0
NOVA1	NOVA1	All Probes;negative regulation of cold-induced thermogenesis	RNA	Endogenous	01	0.989891722812137	0
NOVA2	NOVA2	All Probes;negative regulation of cold-induced thermogenesis	RNA	Endogenous	01	0.961295830460928	0
NOX1	NOX1	All Probes;regulation of systemic arterial blood pressure;regulation of response to oxidative stress;antibiotic metabolic process;regulation of pH;positive regulation of smooth muscle cell proliferation;response to pH;NADP metabolic process	RNA	Endogenous	01	0.983218015691617	0
NOX3	NOX3	All Probes	RNA	Endogenous	01	0.932963146664539	0
NOX4	NOX4	All Probes;gene expression;regulation of actin filament bundle assembly;response to transforming growth factor beta;positive regulation of DNA biosynthetic process;cell aging;cellular glucose homeostasis;muscle cell differentiation;regulation of protein tyrosine kinase activity;cellular response to ionizing radiation	RNA	Endogenous	01	0.980244791113034	0
NOX5	NOX5	All Probes;cytoskeleton-dependent cytokinesis;epithelial cell proliferation	RNA	Endogenous	01	0.985747251321811	0
NOXA1	NOXA1	All Probes	RNA	Endogenous	01	0.96990714226015	0
NOXO1	NOXO1	All Probes;extracellular matrix disassembly	RNA	Endogenous	01	0.951802449522561	0
NOXRED1	NOXRED1	All Probes;glutamine family amino acid metabolic process;cellular amino acid biosynthetic process	RNA	Endogenous	01	0.944924337718007	0
NPAP1	NPAP1	All Probes;protein import into nucleus	RNA	Endogenous	01	0.92439358600251	0
NPAS1	NPAS1	All Probes;neuromuscular process	RNA	Endogenous	01	0.972788347626714	0
NPAS2	NPAS2	All Probes;positive regulation of response to DNA damage stimulus;regulation of behavior	RNA	Endogenous	01	0.987370927553811	0
NPAS3	NPAS3	All Probes	RNA	Endogenous	01	0.93787333301414	0
NPAS4	NPAS4	All Probes;cellular response to alcohol;cellular response to ketone;multi-organism behavior;synapse assembly;regulation of synaptic transmission, GABAergic	RNA	Endogenous	01	0.995346028879722	0
NPAT	NPAT	All Probes;regulation of transcription involved in G1/S transition of mitotic cell cycle	RNA	Endogenous	01	0.986852399467323	0
NPBWR1	NPBWR1	All Probes;neuropeptide signaling pathway	RNA	Endogenous	01	0.987598006094648	0
NPBWR2	NPBWR2	All Probes;neuropeptide signaling pathway	RNA	Endogenous	01	0.962017934432187	0
NPC1	NPC1	All Probes;plasma lipoprotein particle clearance;entry into host cell;negative regulation of autophagy;adult locomotory behavior;response to cadmium ion;sterol transport;lysosomal transport;sterol homeostasis	RNA	Endogenous	01	0.926651108696831	0
NPC1L1	NPC1L1	All Probes;sterol biosynthetic process;digestive system process;lipoprotein metabolic process;sterol transport	RNA	Endogenous	01	0.949855732174507	0
NPC2	NPC2	All Probes;carbohydrate derivative transport;plasma lipoprotein particle clearance;sterol transport;sterol homeostasis;phospholipid transport	RNA	Endogenous	01	0.964669228432875	0
NPDC1	NPDC1	All Probes	RNA	Endogenous	01	0.982631062392471	0
NPEPPS,LOC112268184	NPEPPS,LOC112268184	All Probes	RNA	Endogenous	01	0.992516921967516	0
NPFF	NPFF	All Probes;inflammatory response to antigenic stimulus;acute inflammatory response;neuropeptide signaling pathway;spinal cord development;maternal process involved in female pregnancy;regulation of appetite;regulation of sensory perception;hormone transport;negative regulation of hormone secretion	RNA	Endogenous	01	0.995201016813383	0
NPFFR1	NPFFR1	All Probes;neuropeptide signaling pathway	RNA	Endogenous	01	0.964291415159611	0
NPFFR2	NPFFR2	All Probes;regulation of lyase activity;neuropeptide signaling pathway	RNA	Endogenous	01	0.982284060111191	0
NPHP1	NPHP1	All Probes;regulation of cell junction assembly;retina development in camera-type eye;ciliary basal body-plasma membrane docking;excretion	RNA	Endogenous	01	0.969640241512643	0
NPHP3	NPHP3	All Probes;photoreceptor cell maintenance;regulation of non-canonical Wnt signaling pathway;specification of symmetry;cilium movement;lung development;cardiac septum development	RNA	Endogenous	01	0.990035280921838	0
NPHP4	NPHP4	All Probes;regulation of cell junction assembly;photoreceptor cell maintenance;hippo signaling;retina development in camera-type eye;protein localization to cilium;ciliary basal body-plasma membrane docking;cilium-dependent cell motility	RNA	Endogenous	01	0.98657352813687	0
NPHS1	NPHS1	All Probes;striated muscle tissue development;syncytium formation;positive regulation of actin filament polymerization;protein localization to synapse;stress-activated protein kinase signaling cascade;excretion	RNA	Endogenous	01	0.887653451307949	0
NPHS2	NPHS2	All Probes;actin cytoskeleton reorganization;excretion	RNA	Endogenous	01	0.986662608789858	0
NPIPB4,NPIPB11,NPIPA2,NPIPB5,NPIPA3,NPIPB12,NPIPA5,NPIPB13,NPIPB3	NPIPB4,NPIPB11,NPIPA2,NPIPB5,NPIPA3,NPIPB12,NPIPA5,NPIPB13,NPIPB3	All Probes	RNA	Endogenous	01	0.989717127222159	0
NPIPB9,NPIPB4,NPIPB11,NPIPB13,NPIPB2,NPIPB6,NPIPB5,NPIPB12,NPIPB8,NPIPB15,NPIPB3	NPIPB9,NPIPB4,NPIPB11,NPIPB13,NPIPB2,NPIPB6,NPIPB5,NPIPB12,NPIPB8,NPIPB15,NPIPB3	All Probes	RNA	Endogenous	01	0.981570389855484	0
NPL	NPL	All Probes;amino sugar metabolic process;antibiotic metabolic process	RNA	Endogenous	01	0.843725969087157	0
NPLOC4	NPLOC4	All Probes;negative regulation of response to biotic stimulus;DNA biosynthetic process;regulation of defense response to virus;ERAD pathway	RNA	Endogenous	01	0.98113720152512	0
NPM1	NPM1	All Probes;negative regulation of RNA splicing;regulation of translational initiation;cell aging;regulation of mRNA splicing, via spliceosome;regulation of centrosome cycle;positive regulation of cell cycle phase transition;ATP-dependent chromatin remodeling;negative regulation of mRNA metabolic process;chromatin assembly or disassembly;regulation of cell size;cellular response to light stimulus;cellular component biogenesis;protein export from nucleus;microtubule organizing center organization	RNA	Endogenous	01	0.962402250216875	0
NPM2	NPM2	All Probes;fertilization;positive regulation of reproductive process;positive regulation of DNA replication	RNA	Endogenous	01	0.971028572017179	0
NPM3	NPM3	All Probes;ncRNA transcription	RNA	Endogenous	01	0.971557199723482	0
NPNT	NPNT	All Probes;positive regulation of dephosphorylation;kidney epithelium development;positive regulation of ossification;regulation of smooth muscle contraction;positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	RNA	Endogenous	01	0.979884908571414	0
NPPA	NPPA	All Probes;regulation of myeloid leukocyte mediated immunity;regulation of JUN kinase activity;multi-multicellular organism process;cyclic nucleotide metabolic process;cellular response to mechanical stimulus;neuropeptide signaling pathway;regulation of striated muscle contraction;negative regulation of MAP kinase activity;regulation of potassium ion transport;cell growth;muscle adaptation;positive regulation of exocytosis;negative regulation of stress-activated MAPK cascade;regulation of calcium ion transmembrane transporter activity	RNA	Endogenous	01	0.982634313869974	0
NPPB	NPPB	All Probes;body fluid secretion;cyclic nucleotide metabolic process;neuropeptide signaling pathway;renal system process	RNA	Endogenous	01	0.987255974533849	0
NPPC	NPPC	All Probes;regulation of multicellular organism growth;cyclic nucleotide metabolic process;post-embryonic development;positive regulation of ossification	RNA	Endogenous	01	0.990162085657653	0
NPR1	NPR1	All Probes;phenol-containing compound metabolic process;body fluid secretion;cyclic nucleotide metabolic process;renal system process;negative regulation of smooth muscle cell proliferation	RNA	Endogenous	01	0.988100765624551	0
NPR2	NPR2	All Probes;cyclic nucleotide metabolic process;bone development	RNA	Endogenous	01	0.961440707318402	0
NPR3	NPR3	All Probes;regulation of lyase activity;body fluid secretion;digestive system process;renal system process;negative regulation of smooth muscle cell proliferation;phospholipase C-activating G protein-coupled receptor signaling pathway;regulation of oxidoreductase activity;inositol lipid-mediated signaling;negative regulation of cold-induced thermogenesis;adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway;leukocyte proliferation	RNA	Endogenous	01	0.959920958310163	0
NPRL2	NPRL2	All Probes;regulation of TOR signaling	RNA	Endogenous	01	0.993871878485717	0
NPRL3,MPG	NPRL3,MPG	All Probes	RNA	Endogenous	01	0.97844350240489	0
NPS	NPS	All Probes;neuropeptide signaling pathway;associative learning;regulation of synaptic transmission, GABAergic;regulation of synaptic transmission, glutamatergic;regulation of behavior	RNA	Endogenous	01	0.994289669938637	0
NPSR1	NPSR1	All Probes;neuropeptide signaling pathway;regulation of calcium ion transport into cytosol	RNA	Endogenous	01	0.973773575438435	0
NPTN	NPTN	All Probes;neuron recognition;associative learning;synapse assembly;regulation of fibroblast growth factor receptor signaling pathway;regulation of neuronal synaptic plasticity	RNA	Endogenous	01	0.993666564428396	0
NPTX1	NPTX1	All Probes;regulation of neurotransmitter receptor activity	RNA	Endogenous	01	0.977005587642046	0
NPTX2	NPTX2	All Probes;regulation of neurotransmitter receptor activity;associative learning	RNA	Endogenous	01	0.976669855248088	0
NPTXR	NPTXR	All Probes;regulation of neurotransmitter receptor activity	RNA	Endogenous	01	0.927507342024237	0
NPVF	NPVF	All Probes;neuropeptide signaling pathway;negative regulation of hormone secretion	RNA	Endogenous	01	0.982954245099638	0
NPW	NPW	All Probes;feeding behavior;neuropeptide signaling pathway	RNA	Endogenous	01	0.967566751401411	0
NPY	NPY	All Probes;feeding behavior;neuropeptide signaling pathway;regulation of appetite;columnar/cuboidal epithelial cell differentiation	RNA	Endogenous	01	0.956516140640322	0
NPY1R	NPY1R	All Probes;regulation of multicellular organism growth;feeding behavior;neuropeptide signaling pathway;adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway	RNA	Endogenous	01	0.978828244230003	0
NPY2R	NPY2R	All Probes;regulation of cAMP-mediated signaling;negative regulation of synaptic transmission;neuropeptide signaling pathway;regulation of smooth muscle contraction;multicellular organismal response to stress;regulation of sensory perception;regulation of response to drug;regulation of synaptic transmission, glutamatergic;adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway;regulation of behavior	RNA	Endogenous	01	0.966545706907781	0
NPY4R,NPY4R2	NPY4R,NPY4R2	All Probes	RNA	Endogenous	01	0.986918789472311	0
NPY5R	NPY5R	All Probes;negative regulation of synaptic transmission;feeding behavior;neuropeptide signaling pathway;positive regulation of smooth muscle cell proliferation;regulation of synaptic transmission, GABAergic;regulation of anion transport;regulation of acute inflammatory response	RNA	Endogenous	01	0.98180292304203	0
NQO1	NQO1	All Probes;neurotransmitter metabolic process;cell redox homeostasis;cellular response to hydrogen peroxide;cellular detoxification;positive regulation of neuron death;xenobiotic metabolic process	RNA	Endogenous	01	0.995798699646277	0
NQO2	NQO2	All Probes;positive regulation of smooth muscle cell proliferation;positive regulation of neuron death;xenobiotic metabolic process	RNA	Endogenous	01	0.98668286064918	0
NR0B1	NR0B1	All Probes;regulation of intracellular steroid hormone receptor signaling pathway;male gonad development	RNA	Endogenous	01	0.974971041688895	0
NR0B2	NR0B2	All Probes;positive regulation of peptide hormone secretion	RNA	Endogenous	01	0.990594899059316	0
NR1D1	NR1D1	All Probes;regulation of receptor biosynthetic process;regulation of steroid biosynthetic process;protein destabilization;negative regulation of I-kappaB kinase/NF-kappaB signaling;regulation of neuroinflammatory response;regulation of carbohydrate biosynthetic process;regulation of macrophage activation;polysaccharide metabolic process;cellular carbohydrate biosynthetic process;regulation of toll-like receptor signaling pathway;sterol homeostasis;negative regulation of cold-induced thermogenesis;regulation of behavior	RNA	Endogenous	01	0.993179387328024	0
NR1D2	NR1D2	All Probes	RNA	Endogenous	01	0.992874277060694	0
NR1H2	NR1H2	All Probes;negative regulation of response to biotic stimulus;negative regulation of response to cytokine stimulus;regulation of fatty acid metabolic process;positive regulation of lipid localization;regulation of lipase activity;sterol homeostasis;negative regulation of cold-induced thermogenesis	RNA	Endogenous	01	0.976766171926573	0
NR1H3	NR1H3	All Probes;regulation of receptor biosynthetic process;negative regulation of response to biotic stimulus;phagocytosis;negative regulation of response to cytokine stimulus;regulation of macrophage activation;regulation of toll-like receptor signaling pathway;response to progesterone;regulation of fatty acid metabolic process;positive regulation of lipid localization;regulation of lipase activity;sterol homeostasis;negative regulation of cold-induced thermogenesis	RNA	Endogenous	01	0.977148029451367	0
NR1H4	NR1H4	All Probes;negative regulation of NF-kappaB transcription factor activity;regulation of phospholipid metabolic process;regulation of steroid biosynthetic process;regulation of interferon-gamma production;negative regulation of lipid metabolic process;regulation of interleukin-1 production;negative regulation of response to cytokine stimulus;negative regulation of I-kappaB kinase/NF-kappaB signaling;regulation of cellular response to insulin stimulus;cellular glucose homeostasis;toll-like receptor signaling pathway;positive regulation of peptide hormone secretion;peptidyl-arginine modification;anion homeostasis;histone methylation;sterol homeostasis	RNA	Endogenous	01	0.98461827211263	0
NR1I2	NR1I2	All Probes;xenobiotic transport;sterol homeostasis;xenobiotic metabolic process	RNA	Endogenous	01	0.986231959834937	0
NR1I3	NR1I3	All Probes;sterol homeostasis	RNA	Endogenous	01	0.991770215521633	0
NR2C1	NR2C1	All Probes	RNA	Endogenous	01	0.941469652067147	0
NR2C2,MRPS25	NR2C2,MRPS25	All Probes	RNA	Endogenous	01	0.970746583357131	0
NR2C2AP	NR2C2AP	All Probes	RNA	Endogenous	01	0.99237256432192	0
NR2E1	NR2E1	All Probes;regulation of neural precursor cell proliferation;somatic stem cell population maintenance;central nervous system neuron differentiation;retina development in camera-type eye;multi-organism behavior;central nervous system neuron axonogenesis;multicellular organismal response to stress;neurogenesis;regulation of sprouting angiogenesis;regulation of dendrite morphogenesis	RNA	Endogenous	01	0.993269872177658	0
NR2E3	NR2E3	All Probes;detection of light stimulus;retina development in camera-type eye;photoreceptor cell development	RNA	Endogenous	01	0.990059714253188	0
NR2F1	NR2F1	All Probes	RNA	Endogenous	01	0.938804676062566	0
NR2F2	NR2F2	All Probes;striated muscle tissue development;fertilization;negative regulation of epithelial cell migration;maternal process involved in female pregnancy;blood vessel morphogenesis;regulation of cyclin-dependent protein kinase activity	RNA	Endogenous	01	0.98815257022086	0
NR2F6	NR2F6	All Probes;detection of stimulus involved in sensory perception of pain	RNA	Endogenous	01	0.947086962749989	0
NR3C1	NR3C1	All Probes;response to transforming growth factor beta;cellular response to ketone;intracellular steroid hormone receptor signaling pathway;response to antineoplastic agent	RNA	Endogenous	01	0.971898734093789	0
NR3C2	NR3C2	All Probes;positive regulation of NIK/NF-kappaB signaling	RNA	Endogenous	01	0.98249076765184	0
NR4A1	NR4A1	All Probes;response to fibroblast growth factor;epithelial cell migration;positive regulation of endothelial cell proliferation;fat cell differentiation	RNA	Endogenous	01	0.868010040398533	0
NR4A2	NR4A2	All Probes;dopaminergic neuron differentiation;phenol-containing compound metabolic process;neuron maturation;central nervous system neuron differentiation;canonical Wnt signaling pathway;post-embryonic development;response to bronchodilator;adult locomotory behavior;central nervous system neuron axonogenesis;multicellular organismal response to stress;fat cell differentiation	RNA	Endogenous	01	0.987759869107125	0
NR4A3	NR4A3	All Probes;regulation of response to oxidative stress;pyruvate metabolic process;regulation of cytokine production involved in immune response;platelet-derived growth factor receptor signaling pathway;lysosome localization;neuromuscular process;formation of primary germ layer;positive regulation of smooth muscle cell proliferation;regulation of muscle adaptation;hippocampus development;cellular respiration;regulation of fatty acid metabolic process;regulation of response to drug;regulation of leukocyte apoptotic process;positive regulation of production of molecular mediator of immune response;regulation of behavior;fat cell differentiation	RNA	Endogenous	01	0.992529791599403	0
NR5A1	NR5A1	All Probes;positive regulation of reproductive process;regulation of steroid biosynthetic process;maintenance of location in cell;male gonad development	RNA	Endogenous	01	0.988764733285346	0
NR5A2	NR5A2	All Probes;regulation of viral genome replication;cellular response to leukemia inhibitory factor;sterol homeostasis	RNA	Endogenous	01	0.967070235601039	0
NR6A1	NR6A1	All Probes	RNA	Endogenous	01	0.981264811892373	0
NRAP	NRAP	All Probes;muscle cell development	RNA	Endogenous	01	0.972887650908315	0
NRARP	NRARP	All Probes;axis specification;negative regulation of T cell activation;epithelial cell proliferation;negative regulation of leukocyte differentiation;positive regulation of endothelial cell proliferation;regulation of Notch signaling pathway;embryonic pattern specification	RNA	Endogenous	01	0.985105140115374	0
NRAS	NRAS	All Probes;positive regulation of endothelial cell proliferation	RNA	Endogenous	01	0.991762754829271	0
NRBF2	NRBF2	All Probes	RNA	Endogenous	01	0.966780836763955	0
NRBP1	NRBP1	All Probes	RNA	Endogenous	01	0.965452224972776	0
NRBP2	NRBP2	All Probes;negative regulation of autophagy	RNA	Endogenous	01	0.958828765893157	0
NRCAM	NRCAM	All Probes;action potential;neuron recognition;synapse assembly;regulation of axon extension;regulation of postsynapse organization	RNA	Endogenous	01	0.986670682133031	0
NRDC	NRDC	All Probes;regulation of membrane protein ectodomain proteolysis;negative regulation of cold-induced thermogenesis	RNA	Endogenous	01	0.973576920308138	0
NRDE2	NRDE2	All Probes;gene silencing by RNA;negative regulation of gene expression, epigenetic;positive regulation of nucleocytoplasmic transport	RNA	Endogenous	01	0.973171507870997	0
NREP	NREP	All Probes;response to axon injury	RNA	Endogenous	01	0.958056618850928	0
NRF1	NRF1	All Probes	RNA	Endogenous	01	0.984670243858886	0
NRG1	NRG1	All Probes;striated muscle tissue development;endothelial cell differentiation;regulation of neuron migration;ERBB signaling pathway;glial cell differentiation;myoblast differentiation;wound healing;axon ensheathment;synapse assembly;positive regulation of muscle cell differentiation;muscle cell differentiation;regulation of calcium-mediated signaling;positive regulation of small GTPase mediated signal transduction;neuron fate commitment;regulation of protein tyrosine kinase activity	RNA	Endogenous	01	0.989710736701146	0
NRG2	NRG2	All Probes;ERBB signaling pathway	RNA	Endogenous	01	0.99611069092494	0
NRG3	NRG3	All Probes;regulation of neuron migration	RNA	Endogenous	01	0.973111930361399	0
NRG4	NRG4	All Probes;ERBB signaling pathway	RNA	Endogenous	01	0.997145960265523	0
NRGN	NRGN	All Probes;associative learning	RNA	Endogenous	01	0.985837535939822	0
NRIP1	NRIP1	All Probes;intracellular steroid hormone receptor signaling pathway	RNA	Endogenous	01	0.975891979920137	0
NRIP2	NRIP2	All Probes	RNA	Endogenous	01	0.979305145990546	0
NRIP3	NRIP3	All Probes	RNA	Endogenous	01	NULL	NaN
NRK	NRK	All Probes;regulation of JUN kinase activity;multi-multicellular organism process;actin cytoskeleton reorganization;activation of MAPKK activity	RNA	Endogenous	01	0.975490418176705	0
NRL	NRL	All Probes;photoreceptor cell development	RNA	Endogenous	01	0.988559902970927	0
NRM	NRM	All Probes	RNA	Endogenous	01	0.960670478224345	0
NRN1L	NRN1L	All Probes;developmental growth involved in morphogenesis;cell growth	RNA	Endogenous	01	0.975975868856123	0
NRP1	NRP1	All Probes;regulation of cell junction assembly;negative regulation of cell morphogenesis involved in differentiation;nerve development;platelet-derived growth factor receptor signaling pathway;positive regulation of protein binding;regulation of actin filament bundle assembly;forebrain cell migration;dendrite development;neuron recognition;positive regulation of axonogenesis;postsynapse organization;toxin transport;cell fate specification;epithelial cell migration;substrate adhesion-dependent cell spreading;positive regulation of plasma membrane bounded cell projection assembly;positive regulation of endothelial cell migration;negative regulation of extrinsic apoptotic signaling pathway;developmental growth involved in morphogenesis;regulation of axon extension;cell growth;blood vessel morphogenesis;integrin-mediated signaling pathway;neural crest cell migration;regulation of sprouting angiogenesis;positive regulation of endothelial cell proliferation;actin cytoskeleton reorganization	RNA	Endogenous	01	0.325380138870401	0
NRP2	NRP2	All Probes;nerve development;forebrain cell migration;positive regulation of endothelial cell migration;developmental growth involved in morphogenesis;cell growth;regulation of postsynapse organization;cellular response to leukemia inhibitory factor;neural crest cell migration;positive regulation of endothelial cell proliferation	RNA	Endogenous	01	0.993071480811852	0
NRROS	NRROS	All Probes;negative regulation of cellular response to transforming growth factor beta stimulus;myeloid cell development;transforming growth factor beta receptor signaling pathway;glial cell development	RNA	Endogenous	01	0.979973621448059	0
NRSN1	NRSN1	All Probes	RNA	Endogenous	01	0.977095976698491	0
NRSN2	NRSN2	All Probes	RNA	Endogenous	01	0.95038662373856	0
NRTN	NRTN	All Probes;nerve development;neural crest cell migration	RNA	Endogenous	01	0.993897328603115	0
NRXN1	NRXN1	All Probes;positive regulation of synapse assembly;localization within membrane;positive regulation of nervous system process;neuromuscular process;multi-organism behavior;synapse assembly;protein localization to synapse;regulation of synaptic transmission, glutamatergic;regulation of postsynapse organization;signal release from synapse;regulation of behavior	RNA	Endogenous	01	0.968270827209514	0
NRXN2	NRXN2	All Probes;localization within membrane;multi-organism behavior;synapse assembly;protein localization to synapse;signal release from synapse	RNA	Endogenous	01	0.979558905422552	0
NRXN3	NRXN3	All Probes;multi-organism behavior	RNA	Endogenous	01	0.980048946934327	0
NSA2	NSA2	All Probes	RNA	Endogenous	01	0.937289432850338	0
