TargetName	HUGOSymbol	TargetGroup	AnalyteType	Codeclass	Pooling	CorrelationToNegatives	GlobalOutliers
PEX19	PEX19	All Probes	RNA	Endogenous	01	0.929593898449111	0
PEX2	PEX2	All Probes	RNA	Endogenous	01	0.921883918451052	0
PEX26	PEX26	All Probes	RNA	Endogenous	01	0.849279775910255	0
PEX3	PEX3	All Probes	RNA	Endogenous	01	0.890665469422035	0
PEX5	PEX5	All Probes	RNA	Endogenous	01	0.850918850069702	0
PEX5L	PEX5L	All Probes	RNA	Endogenous	01	0.941271695132609	0
PEX6	PEX6	All Probes	RNA	Endogenous	01	0.939174649531564	0
PEX7	PEX7	All Probes	RNA	Endogenous	01	0.828395284340202	0
PF4	PF4	All Probes	RNA	Endogenous	01	0.955027018758923	0
PF4V1	PF4V1	All Probes	RNA	Endogenous	01	0.960318366703612	0
PFAS	PFAS	All Probes	RNA	Endogenous	01	0.928079013846536	0
PFDN1	PFDN1	All Probes	RNA	Endogenous	01	0.864820171755846	0
PFDN2	PFDN2	All Probes	RNA	Endogenous	01	0.838633770240607	0
PFDN4	PFDN4	All Probes	RNA	Endogenous	01	0.784818728602808	0
PFDN5	PFDN5	All Probes	RNA	Endogenous	01	0.944246303636197	0
PFDN6	PFDN6	All Probes	RNA	Endogenous	01	0.806512886916793	0
PFKFB1	PFKFB1	All Probes	RNA	Endogenous	01	0.936560082719278	0
PFKFB2	PFKFB2	All Probes	RNA	Endogenous	01	NA	NA
PFKFB3	PFKFB3	All Probes	RNA	Endogenous	01	0.589919672068201	0
PFKFB4	PFKFB4	All Probes	RNA	Endogenous	01	0.922188847872432	0
PFKL	PFKL	All Probes	RNA	Endogenous	01	0.720043072016135	0
PFKM	PFKM	All Probes	RNA	Endogenous	01	0.754993147817811	0
PFKP	PFKP	All Probes	RNA	Endogenous	01	0.880266802239886	0
PFN1	PFN1	All Probes	RNA	Endogenous	01	0.898729022429905	0
PFN2	PFN2	All Probes	RNA	Endogenous	01	0.84771456097579	0
PFN3	PFN3	All Probes	RNA	Endogenous	01	0.932543813020069	0
PFN4	PFN4	All Probes	RNA	Endogenous	01	0.950136334209773	0
PGA4,PGA3,PGA5	PGA4,PGA3,PGA5	All Probes	RNA	Endogenous	01	0.962388363290316	0
PGAM1,PGAM4	PGAM1,PGAM4	All Probes	RNA	Endogenous	01	0.862586352666891	0
PGAM2,DBNL	PGAM2,DBNL	All Probes	RNA	Endogenous	01	0.867470189993321	0
PGAM5	PGAM5	All Probes	RNA	Endogenous	01	0.771128298333133	0
PGAP1	PGAP1	All Probes	RNA	Endogenous	01	0.929187055504435	0
PGAP2	PGAP2	All Probes	RNA	Endogenous	01	0.854052362425463	0
PGAP3	PGAP3	All Probes	RNA	Endogenous	01	0.917640011407346	0
PGAP4,TMEM246	PGAP4,TMEM246	All Probes	RNA	Endogenous	01	0.857265226364294	0
PGBD1	PGBD1	All Probes	RNA	Endogenous	01	0.940690229447017	0
PGBD2	PGBD2	All Probes	RNA	Endogenous	01	0.959838277593912	0
PGBD3,ERCC6	PGBD3,ERCC6	All Probes	RNA	Endogenous	01	0.947641005044651	0
PGBD4	PGBD4	All Probes	RNA	Endogenous	01	0.949927974235207	0
PGBD5	PGBD5	All Probes	RNA	Endogenous	01	0.918504535696095	0
PGC	PGC	All Probes	RNA	Endogenous	01	0.951417908795133	0
PGD	PGD	All Probes	RNA	Endogenous	01	0.865766228206946	0
PGF	PGF	All Probes	RNA	Endogenous	01	0.73089240599916	0
PGGHG	PGGHG	All Probes	RNA	Endogenous	01	0.880820648340618	0
PGGT1B	PGGT1B	All Probes	RNA	Endogenous	01	0.769770106039605	0
PGK1	PGK1	All Probes	RNA	Endogenous	01	0.836033675389921	0
PGK2	PGK2	All Probes	RNA	Endogenous	01	0.941786219603819	0
PGLS	PGLS	All Probes	RNA	Endogenous	01	0.877550981272419	0
PGLYRP1	PGLYRP1	All Probes	RNA	Endogenous	01	0.94358713533911	0
PGLYRP2	PGLYRP2	All Probes	RNA	Endogenous	01	0.875717170348591	0
PGLYRP3	PGLYRP3	All Probes	RNA	Endogenous	01	0.9426971379573	0
PGLYRP4	PGLYRP4	All Probes	RNA	Endogenous	01	0.949221666801526	0
PGM1	PGM1	All Probes	RNA	Endogenous	01	0.845010732565813	0
PGM2	PGM2	All Probes	RNA	Endogenous	01	0.844746872190283	0
PGM2L1	PGM2L1	All Probes	RNA	Endogenous	01	0.937149713074417	0
PGM3	PGM3	All Probes	RNA	Endogenous	01	0.872585005390166	0
PGM5	PGM5	All Probes	RNA	Endogenous	01	0.946771131858766	0
PGP	PGP	All Probes	RNA	Endogenous	01	0.753082957210107	0
PGPEP1	PGPEP1	All Probes	RNA	Endogenous	01	0.865382961633992	0
PGPEP1L	PGPEP1L	All Probes	RNA	Endogenous	01	0.934047493936956	0
PGR	PGR	All Probes	RNA	Endogenous	01	0.933167742080296	0
PGRMC1	PGRMC1	All Probes	RNA	Endogenous	01	0.646951672800428	0
PGRMC2	PGRMC2	All Probes	RNA	Endogenous	01	0.905894813221527	0
PGS1	PGS1	All Probes	RNA	Endogenous	01	0.932208543354587	0
PHACTR1	PHACTR1	All Probes	RNA	Endogenous	01	0.79382232593259	0
PHACTR2	PHACTR2	All Probes	RNA	Endogenous	01	0.882454092204308	0
PHACTR3	PHACTR3	All Probes	RNA	Endogenous	01	0.912303664835756	0
PHACTR4	PHACTR4	All Probes	RNA	Endogenous	01	0.911810383941844	0
PHAX	PHAX	All Probes	RNA	Endogenous	01	0.938125332889491	0
PHB	PHB	All Probes	RNA	Endogenous	01	0.793002267353182	0
PHB2	PHB2	All Probes	RNA	Endogenous	01	0.788899903175872	0
PHC1	PHC1	All Probes	RNA	Endogenous	01	0.872447894399615	0
PHC2	PHC2	All Probes	RNA	Endogenous	01	0.899001426112266	0
PHC3	PHC3	All Probes	RNA	Endogenous	01	0.940689285393593	0
PHETA1	PHETA1	All Probes	RNA	Endogenous	01	0.877270908591604	0
PHETA2	PHETA2	All Probes	RNA	Endogenous	01	0.888287603156908	0
PHEX	PHEX	All Probes	RNA	Endogenous	01	0.948017943529788	0
PHF1	PHF1	All Probes	RNA	Endogenous	01	0.905016415075387	0
PHF10	PHF10	All Probes	RNA	Endogenous	01	0.802976773190764	0
PHF12	PHF12	All Probes	RNA	Endogenous	01	0.911502252604369	0
PHF13	PHF13	All Probes	RNA	Endogenous	01	0.947445264018709	0
PHF14	PHF14	All Probes	RNA	Endogenous	01	0.774749578097812	0
PHF19	PHF19	All Probes	RNA	Endogenous	01	0.854783650383549	0
PHF2	PHF2	All Probes	RNA	Endogenous	01	0.914750129973995	0
PHF20	PHF20	All Probes	RNA	Endogenous	01	0.835549470658081	0
PHF20L1	PHF20L1	All Probes	RNA	Endogenous	01	0.945364843524249	0
PHF21A	PHF21A	All Probes	RNA	Endogenous	01	0.858780686011107	0
PHF21B	PHF21B	All Probes	RNA	Endogenous	01	0.950758284425763	0
PHF23	PHF23	All Probes	RNA	Endogenous	01	0.972709824691842	0
PHF24	PHF24	All Probes	RNA	Endogenous	01	0.946059951059366	0
PHF3	PHF3	All Probes	RNA	Endogenous	01	0.830171299245226	0
PHF5A	PHF5A	All Probes	RNA	Endogenous	01	0.867081074231329	0
PHF6	PHF6	All Probes	RNA	Endogenous	01	0.826577897239753	0
PHF7	PHF7	All Probes	RNA	Endogenous	01	0.926728979616055	0
PHF8	PHF8	All Probes	RNA	Endogenous	01	0.931926874397606	0
PHGDH	PHGDH	All Probes	RNA	Endogenous	01	0.76392654765271	0
PHGR1	PHGR1	All Probes	RNA	Endogenous	01	0.667500417413224	0
PHIP	PHIP	All Probes	RNA	Endogenous	01	0.834135971563001	0
PHKA1	PHKA1	All Probes	RNA	Endogenous	01	0.939685779644478	0
PHKA2	PHKA2	All Probes	RNA	Endogenous	01	0.943414667605239	0
PHKB	PHKB	All Probes	RNA	Endogenous	01	0.876521013224376	0
PHKG1	PHKG1	All Probes	RNA	Endogenous	01	0.883741056234351	0
PHKG2	PHKG2	All Probes	RNA	Endogenous	01	0.860904352070768	0
PHLDA1	PHLDA1	All Probes	RNA	Endogenous	01	0.82565198248974	0
PHLDA2	PHLDA2	All Probes	RNA	Endogenous	01	0.754309432199197	0
PHLDA3	PHLDA3	All Probes	RNA	Endogenous	01	0.529362291735651	0
PHLDB1	PHLDB1	All Probes	RNA	Endogenous	01	0.844314181701552	0
PHLDB2	PHLDB2	All Probes	RNA	Endogenous	01	0.796638275710766	0
PHLDB3	PHLDB3	All Probes	RNA	Endogenous	01	0.93912523117067	0
PHLPP1	PHLPP1	All Probes	RNA	Endogenous	01	0.854595621611485	0
PHLPP2	PHLPP2	All Probes	RNA	Endogenous	01	0.915416293713338	0
PHOSPHO1	PHOSPHO1	All Probes	RNA	Endogenous	01	0.901979531689719	0
PHOSPHO2	PHOSPHO2	All Probes	RNA	Endogenous	01	0.822541448905124	0
PHOSPHO2-KLHL23,KLHL23	PHOSPHO2-KLHL23,KLHL23	All Probes	RNA	Endogenous	01	0.767813807030138	0
PHOX2A	PHOX2A	All Probes	RNA	Endogenous	01	0.934501947730439	0
PHOX2B	PHOX2B	All Probes	RNA	Endogenous	01	0.942506852479262	0
PHPT1	PHPT1	All Probes	RNA	Endogenous	01	0.941123916449484	0
PHRF1	PHRF1	All Probes	RNA	Endogenous	01	0.913936139696007	0
PHTF1	PHTF1	All Probes	RNA	Endogenous	01	0.867756463505169	0
PHTF2	PHTF2	All Probes	RNA	Endogenous	01	0.87826163068905	0
PHYH	PHYH	All Probes	RNA	Endogenous	01	0.939927149312264	0
PHYHD1	PHYHD1	All Probes	RNA	Endogenous	01	0.862879524117129	0
PHYHIP	PHYHIP	All Probes	RNA	Endogenous	01	0.931751848664325	0
PHYHIPL	PHYHIPL	All Probes	RNA	Endogenous	01	0.923929638601377	0
PHYKPL	PHYKPL	All Probes	RNA	Endogenous	01	0.949808989678112	0
PI15	PI15	All Probes	RNA	Endogenous	01	0.738061612827205	0
PI16	PI16	All Probes	RNA	Endogenous	01	0.929739169823571	0
PI3	PI3	All Probes	RNA	Endogenous	01	0.417591521025267	0
PI4K2A	PI4K2A	All Probes	RNA	Endogenous	01	0.955066589113412	0
PI4K2B	PI4K2B	All Probes	RNA	Endogenous	01	0.787434370620742	0
PI4KA	PI4KA	All Probes	RNA	Endogenous	01	0.913040450767477	0
PIANP	PIANP	All Probes	RNA	Endogenous	01	0.961189525459959	0
PIAS1	PIAS1	All Probes	RNA	Endogenous	01	0.955615509854891	0
PIAS2	PIAS2	All Probes	RNA	Endogenous	01	0.963481123076591	0
PIAS3	PIAS3	All Probes	RNA	Endogenous	01	0.749070909243309	0
PIAS4	PIAS4	All Probes	RNA	Endogenous	01	0.900549654253678	0
PIBF1	PIBF1	All Probes	RNA	Endogenous	01	0.869227729039942	0
PICALM	PICALM	All Probes	RNA	Endogenous	01	0.91115189403151	0
PICK1	PICK1	All Probes	RNA	Endogenous	01	0.883373198755748	0
PID1	PID1	All Probes	RNA	Endogenous	01	0.915384716794795	0
PIDD1	PIDD1	All Probes	RNA	Endogenous	01	0.959315339026046	0
PIEZO1	PIEZO1	All Probes	RNA	Endogenous	01	0.797284350479605	0
PIEZO2	PIEZO2	All Probes	RNA	Endogenous	01	0.776344416867534	0
PIF1	PIF1	All Probes	RNA	Endogenous	01	0.854564638793688	0
PIFO	PIFO	All Probes	RNA	Endogenous	01	0.915990867421551	0
PIGA	PIGA	All Probes	RNA	Endogenous	01	0.959310510882198	0
PIGB	PIGB	All Probes	RNA	Endogenous	01	0.945872022658547	0
PIGBOS1	PIGBOS1	All Probes	RNA	Endogenous	01	0.898069178760643	0
PIGC	PIGC	All Probes	RNA	Endogenous	01	0.942715144551884	0
PIGF	PIGF	All Probes	RNA	Endogenous	01	0.821673071697909	0
PIGG	PIGG	All Probes	RNA	Endogenous	01	0.82433954184758	0
PIGH	PIGH	All Probes	RNA	Endogenous	01	0.949565250756028	0
PIGK	PIGK	All Probes	RNA	Endogenous	01	0.881260480395606	0
PIGL	PIGL	All Probes	RNA	Endogenous	01	0.947757329916442	0
PIGM	PIGM	All Probes	RNA	Endogenous	01	0.899542318746926	0
PIGN	PIGN	All Probes	RNA	Endogenous	01	0.830671759442143	0
PIGO	PIGO	All Probes	RNA	Endogenous	01	0.847899438702441	0
PIGP	PIGP	All Probes	RNA	Endogenous	01	0.847450913594462	0
PIGQ	PIGQ	All Probes	RNA	Endogenous	01	0.89693605854701	0
PIGR	PIGR	All Probes	RNA	Endogenous	01	0.555589197544862	0
PIGS	PIGS	All Probes	RNA	Endogenous	01	0.864715177144321	0
PIGT	PIGT	All Probes	RNA	Endogenous	01	0.787312242012989	0
PIGU	PIGU	All Probes	RNA	Endogenous	01	0.779361275670786	0
PIGV	PIGV	All Probes	RNA	Endogenous	01	0.929005106773429	0
PIGW	PIGW	All Probes	RNA	Endogenous	01	0.871696234665994	0
PIGX	PIGX	All Probes	RNA	Endogenous	01	0.860020575289251	0
PIGZ	PIGZ	All Probes	RNA	Endogenous	01	0.829519578129614	0
PIH1D1	PIH1D1	All Probes	RNA	Endogenous	01	0.888716706533009	0
PIH1D2	PIH1D2	All Probes	RNA	Endogenous	01	0.7561398705675	0
PIH1D3	PIH1D3	All Probes	RNA	Endogenous	01	0.946469890209189	0
PIK3AP1	PIK3AP1	All Probes	RNA	Endogenous	01	0.901282120992133	0
PIK3C2A	PIK3C2A	All Probes	RNA	Endogenous	01	0.870305298788073	0
PIK3C2B	PIK3C2B	All Probes	RNA	Endogenous	01	0.828798874542015	0
PIK3C2G	PIK3C2G	All Probes	RNA	Endogenous	01	0.933212112438263	0
PIK3C3	PIK3C3	All Probes	RNA	Endogenous	01	0.956604429336005	0
PIK3CA	PIK3CA	All Probes	RNA	Endogenous	01	0.953809763350711	0
PIK3CB	PIK3CB	All Probes	RNA	Endogenous	01	0.828098456947213	0
PIK3CD	PIK3CD	All Probes	RNA	Endogenous	01	0.62667476073248	0
PIK3CG	PIK3CG	All Probes	RNA	Endogenous	01	0.731059985962895	0
PIK3IP1	PIK3IP1	All Probes	RNA	Endogenous	01	0.488472940611419	0
PIK3R1	PIK3R1	All Probes	RNA	Endogenous	01	0.886304260728266	0
PIK3R2	PIK3R2	All Probes	RNA	Endogenous	01	0.847609992988867	0
PIK3R3,LOC110117498-PIK3R3	PIK3R3,LOC110117498-PIK3R3	All Probes	RNA	Endogenous	01	0.82437494286804	0
PIK3R4	PIK3R4	All Probes	RNA	Endogenous	01	0.870619482595605	0
PIK3R5	PIK3R5	All Probes	RNA	Endogenous	01	0.643532939636006	0
PIK3R6	PIK3R6	All Probes	RNA	Endogenous	01	NA	NA
PIKFYVE	PIKFYVE	All Probes	RNA	Endogenous	01	0.929848920017759	0
PILRA	PILRA	All Probes	RNA	Endogenous	01	0.536201805669938	0
PIM1	PIM1	All Probes	RNA	Endogenous	01	0.67908239818274	0
PIM2	PIM2	All Probes	RNA	Endogenous	01	0.378905092896522	0
PIM3	PIM3	All Probes	RNA	Endogenous	01	0.892549424390469	0
PIMREG	PIMREG	All Probes	RNA	Endogenous	01	0.939332090017867	0
PIN1	PIN1	All Probes	RNA	Endogenous	01	0.905952662571922	0
PIN4	PIN4	All Probes	RNA	Endogenous	01	0.938594415691705	0
PINK1,PINK1-AS	PINK1,PINK1-AS	All Probes	RNA	Endogenous	01	0.851141023674088	0
PINLYP	PINLYP	All Probes	RNA	Endogenous	01	0.927637973321973	0
PINX1	PINX1	All Probes	RNA	Endogenous	01	0.904280947597997	0
PIP	PIP	All Probes	RNA	Endogenous	01	0.921980234586759	0
PIP4K2A	PIP4K2A	All Probes	RNA	Endogenous	01	0.553272996049643	0
PIP4K2B	PIP4K2B	All Probes	RNA	Endogenous	01	0.950858904576334	0
PIP4K2C	PIP4K2C	All Probes	RNA	Endogenous	01	0.861084425615813	0
PIP4P1	PIP4P1	All Probes	RNA	Endogenous	01	0.875592771383034	0
PIP4P2	PIP4P2	All Probes	RNA	Endogenous	01	0.898455594342408	0
PIP5K1A	PIP5K1A	All Probes	RNA	Endogenous	01	0.928986609951741	0
PIP5K1B	PIP5K1B	All Probes	RNA	Endogenous	01	0.804715455847709	0
PIP5K1C	PIP5K1C	All Probes	RNA	Endogenous	01	0.892792262307797	0
PIP5KL1	PIP5KL1	All Probes	RNA	Endogenous	01	0.940412002402754	0
PIPOX	PIPOX	All Probes	RNA	Endogenous	01	0.889068307648778	0
PIR	PIR	All Probes	RNA	Endogenous	01	0.93012296779776	0
PIRT	PIRT	All Probes	RNA	Endogenous	01	0.912701510339979	0
PISD	PISD	All Probes	RNA	Endogenous	01	0.922624586307125	0
PITHD1	PITHD1	All Probes	RNA	Endogenous	01	0.777886232166625	0
PITPNA	PITPNA	All Probes	RNA	Endogenous	01	0.966561235057678	0
PITPNB	PITPNB	All Probes	RNA	Endogenous	01	0.78776257651234	0
PITPNC1	PITPNC1	All Probes	RNA	Endogenous	01	0.912158987314344	0
PITPNM1	PITPNM1	All Probes	RNA	Endogenous	01	0.924605187028435	0
PITPNM2	PITPNM2	All Probes	RNA	Endogenous	01	0.942657303347951	0
PITPNM3	PITPNM3	All Probes	RNA	Endogenous	01	0.936538251680092	0
PITRM1	PITRM1	All Probes	RNA	Endogenous	01	0.876249499142442	0
PITX1	PITX1	All Probes	RNA	Endogenous	01	0.886224610008408	0
PITX2	PITX2	All Probes	RNA	Endogenous	01	0.906860313148447	0
PITX3	PITX3	All Probes	RNA	Endogenous	01	0.947732358637212	0
PIWIL1	PIWIL1	All Probes	RNA	Endogenous	01	0.942731342589179	0
PIWIL2	PIWIL2	All Probes	RNA	Endogenous	01	0.912447861996637	0
PIWIL3	PIWIL3	All Probes	RNA	Endogenous	01	0.94039078988524	0
PIWIL4	PIWIL4	All Probes	RNA	Endogenous	01	0.928958649423316	0
PJA1	PJA1	All Probes	RNA	Endogenous	01	0.8803973812468	0
PJA2	PJA2	All Probes	RNA	Endogenous	01	0.912549187240968	0
PJVK	PJVK	All Probes	RNA	Endogenous	01	0.933882712357068	0
PKD1	PKD1	All Probes	RNA	Endogenous	01	0.913037268451538	0
PKD1L1	PKD1L1	All Probes	RNA	Endogenous	01	0.878733111435797	0
PKD1L2	PKD1L2	All Probes	RNA	Endogenous	01	0.937626081368467	0
PKD1L3	PKD1L3	All Probes	RNA	Endogenous	01	0.918138600293037	0
PKD1P1,LOC102724993,PKD1P4-NPIPA8,PKD1P3-NPIPA1,NPIPA2,PKD1P6-NPIPP1,NPIPA3,NPIPA1,NPIPA8,NPIPA5,NPIPA7,PKD1P5-LOC105376752	PKD1P1,LOC102724993,PKD1P4-NPIPA8,PKD1P3-NPIPA1,NPIPA2,PKD1P6-NPIPP1,NPIPA3,NPIPA1,NPIPA8,NPIPA5,NPIPA7,PKD1P5-LOC105376752	All Probes	RNA	Endogenous	01	0.822292747327247	0
PKD2	PKD2	All Probes	RNA	Endogenous	01	0.670007198105479	0
PKD2L1	PKD2L1	All Probes	RNA	Endogenous	01	0.945794430060698	0
PKD2L2	PKD2L2	All Probes	RNA	Endogenous	01	0.927008930209913	0
PKDCC	PKDCC	All Probes	RNA	Endogenous	01	0.887735765121678	0
PKDREJ	PKDREJ	All Probes	RNA	Endogenous	01	0.934166163088415	0
PKHD1	PKHD1	All Probes	RNA	Endogenous	01	0.962652468126838	0
PKHD1L1	PKHD1L1	All Probes	RNA	Endogenous	01	0.951423107071214	0
PKIA	PKIA	All Probes	RNA	Endogenous	01	0.910252962770896	0
PKIB	PKIB	All Probes	RNA	Endogenous	01	0.915434737748548	0
PKIG	PKIG	All Probes	RNA	Endogenous	01	0.527077172154218	0
PKLR	PKLR	All Probes	RNA	Endogenous	01	0.539222021822498	0
PKM	PKM	All Probes	RNA	Endogenous	01	0.758521276591191	0
PKMYT1	PKMYT1	All Probes	RNA	Endogenous	01	0.764642507958612	0
PKN1	PKN1	All Probes	RNA	Endogenous	01	0.961282001701485	0
PKN2	PKN2	All Probes	RNA	Endogenous	01	0.907109921091092	0
PKN3	PKN3	All Probes	RNA	Endogenous	01	0.956655948471186	0
PKNOX1	PKNOX1	All Probes	RNA	Endogenous	01	0.967561239347823	0
PKNOX2	PKNOX2	All Probes	RNA	Endogenous	01	0.963648930790356	0
PKP1	PKP1	All Probes	RNA	Endogenous	01	0.963863979080999	0
PKP2	PKP2	All Probes	RNA	Endogenous	01	0.671839380063706	0
PKP3	PKP3	All Probes	RNA	Endogenous	01	0.658777848439075	0
PKP4	PKP4	All Probes	RNA	Endogenous	01	0.754112555629322	0
PLA1A	PLA1A	All Probes	RNA	Endogenous	01	0.902860398088257	0
PLA2G10	PLA2G10	All Probes	RNA	Endogenous	01	0.960149894749475	0
PLA2G12A	PLA2G12A	All Probes	RNA	Endogenous	01	0.903700424455635	0
PLA2G12B	PLA2G12B	All Probes	RNA	Endogenous	01	0.781115491704684	0
PLA2G15	PLA2G15	All Probes	RNA	Endogenous	01	0.937426056205251	0
PLA2G1B	PLA2G1B	All Probes	RNA	Endogenous	01	0.967307489400587	0
PLA2G2A	PLA2G2A	All Probes	RNA	Endogenous	01	0.590427747517043	0
PLA2G2C	PLA2G2C	All Probes	RNA	Endogenous	01	0.936379960903419	0
PLA2G2D	PLA2G2D	All Probes	RNA	Endogenous	01	0.757227216579714	0
PLA2G2E	PLA2G2E	All Probes	RNA	Endogenous	01	0.964841988560063	0
PLA2G2F	PLA2G2F	All Probes	RNA	Endogenous	01	0.796270313880357	0
PLA2G3	PLA2G3	All Probes	RNA	Endogenous	01	0.88043125822925	0
PLA2G4A	PLA2G4A	All Probes	RNA	Endogenous	01	0.936137763352113	0
PLA2G4B	PLA2G4B	All Probes	RNA	Endogenous	01	0.953886501343908	0
PLA2G4C	PLA2G4C	All Probes	RNA	Endogenous	01	0.888103100483682	0
PLA2G4D	PLA2G4D	All Probes	RNA	Endogenous	01	0.939315385165195	0
PLA2G4E	PLA2G4E	All Probes	RNA	Endogenous	01	0.965872995377598	0
PLA2G4F	PLA2G4F	All Probes	RNA	Endogenous	01	0.947255425234603	0
PLA2G5	PLA2G5	All Probes	RNA	Endogenous	01	0.932625783740929	0
PLA2G6	PLA2G6	All Probes	RNA	Endogenous	01	0.923079160005078	0
PLA2G7	PLA2G7	All Probes	RNA	Endogenous	01	0.397340693827818	0
PLA2R1	PLA2R1	All Probes	RNA	Endogenous	01	0.946215073441722	0
PLAA	PLAA	All Probes	RNA	Endogenous	01	0.868398663271647	0
PLAAT1	PLAAT1	All Probes	RNA	Endogenous	01	0.957630409330273	0
PLAAT2	PLAAT2	All Probes	RNA	Endogenous	01	0.973750075167774	0
PLAAT3	PLAAT3	All Probes	RNA	Endogenous	01	0.785431760521007	0
PLAAT4	PLAAT4	All Probes	RNA	Endogenous	01	0.469749578123497	0
PLAAT5	PLAAT5	All Probes	RNA	Endogenous	01	0.954833845644153	0
PLAC1	PLAC1	All Probes	RNA	Endogenous	01	0.941966804872705	0
PLAC8	PLAC8	All Probes	RNA	Endogenous	01	0.764222659987841	0
PLAC8L1	PLAC8L1	All Probes	RNA	Endogenous	01	0.965650776085364	0
PLAC9	PLAC9	All Probes	RNA	Endogenous	01	0.90997045468244	0
PLAG1	PLAG1	All Probes	RNA	Endogenous	01	0.927310037015922	0
PLAGL1	PLAGL1	All Probes	RNA	Endogenous	01	0.839145450935704	0
PLAGL2	PLAGL2	All Probes	RNA	Endogenous	01	0.739793309502169	0
PLAT	PLAT	All Probes	RNA	Endogenous	01	0.166533788074543	0
PLAU	PLAU	All Probes	RNA	Endogenous	01	0.205043700800544	0
PLAUR	PLAUR	All Probes	RNA	Endogenous	01	0.935832187871428	0
PLB1	PLB1	All Probes	RNA	Endogenous	01	0.902613035698711	0
PLBD1	PLBD1	All Probes	RNA	Endogenous	01	0.705188311163873	0
PLBD2	PLBD2	All Probes	RNA	Endogenous	01	0.829350562054123	0
PLCB1	PLCB1	All Probes	RNA	Endogenous	01	0.887243495274708	0
PLCB2	PLCB2	All Probes	RNA	Endogenous	01	0.531734472808317	0
PLCB3	PLCB3	All Probes	RNA	Endogenous	01	0.830361866210517	0
PLCB4	PLCB4	All Probes	RNA	Endogenous	01	0.669796559542506	0
PLCD1	PLCD1	All Probes	RNA	Endogenous	01	0.954606562448692	0
PLCD3	PLCD3	All Probes	RNA	Endogenous	01	0.734203574875472	0
PLCD4	PLCD4	All Probes	RNA	Endogenous	01	0.936487740253431	0
PLCE1	PLCE1	All Probes	RNA	Endogenous	01	0.89314000358733	0
PLCG1	PLCG1	All Probes	RNA	Endogenous	01	0.940597913918425	0
PLCG2	PLCG2	All Probes	RNA	Endogenous	01	0.807160230868891	0
PLCH1	PLCH1	All Probes	RNA	Endogenous	01	0.839753727285165	0
PLCH2	PLCH2	All Probes	RNA	Endogenous	01	0.957742287231482	0
PLCL1	PLCL1	All Probes	RNA	Endogenous	01	0.934960415222118	0
PLCL2	PLCL2	All Probes	RNA	Endogenous	01	0.736997773469668	0
PLCXD1	PLCXD1	All Probes	RNA	Endogenous	01	0.955834978843029	0
PLCXD2	PLCXD2	All Probes	RNA	Endogenous	01	0.939663483225468	0
PLCXD3	PLCXD3	All Probes	RNA	Endogenous	01	0.950147083273448	0
PLCZ1	PLCZ1	All Probes	RNA	Endogenous	01	0.904793303263927	0
PLD1	PLD1	All Probes	RNA	Endogenous	01	0.888527656855487	0
PLD2	PLD2	All Probes	RNA	Endogenous	01	0.859739813392312	0
PLD3	PLD3	All Probes	RNA	Endogenous	01	0.475552803514229	0
PLD4	PLD4	All Probes	RNA	Endogenous	01	0.951511659319	0
PLD5	PLD5	All Probes	RNA	Endogenous	01	0.935792647001303	0
PLD6	PLD6	All Probes	RNA	Endogenous	01	NA	NA
PLEC	PLEC	All Probes	RNA	Endogenous	01	0.910798883253944	0
PLEK	PLEK	All Probes	RNA	Endogenous	01	0.40729916987104	0
PLEK2	PLEK2	All Probes	RNA	Endogenous	01	0.779823405121783	0
PLEKHA1	PLEKHA1	All Probes	RNA	Endogenous	01	0.839304267904808	0
PLEKHA2	PLEKHA2	All Probes	RNA	Endogenous	01	0.904228569274983	0
PLEKHA3	PLEKHA3	All Probes	RNA	Endogenous	01	0.862360702438279	0
PLEKHA4	PLEKHA4	All Probes	RNA	Endogenous	01	0.861250156268789	0
PLEKHA5	PLEKHA5	All Probes	RNA	Endogenous	01	0.897733579412783	0
PLEKHA6	PLEKHA6	All Probes	RNA	Endogenous	01	0.862075291690778	0
PLEKHA7	PLEKHA7	All Probes	RNA	Endogenous	01	0.850076934862799	0
PLEKHA8	PLEKHA8	All Probes	RNA	Endogenous	01	0.803445210189276	0
PLEKHB1	PLEKHB1	All Probes	RNA	Endogenous	01	0.909721503215022	0
PLEKHB2	PLEKHB2	All Probes	RNA	Endogenous	01	0.825991446232702	0
PLEKHD1	PLEKHD1	All Probes	RNA	Endogenous	01	0.919952917777441	0
PLEKHF1	PLEKHF1	All Probes	RNA	Endogenous	01	0.798983016121368	0
PLEKHF2	PLEKHF2	All Probes	RNA	Endogenous	01	0.959411764390201	0
PLEKHG1	PLEKHG1	All Probes	RNA	Endogenous	01	0.927603887802437	0
PLEKHG2	PLEKHG2	All Probes	RNA	Endogenous	01	0.729435557475038	0
PLEKHG3,SPTB	PLEKHG3,SPTB	All Probes	RNA	Endogenous	01	0.861174894160447	0
PLEKHG4	PLEKHG4	All Probes	RNA	Endogenous	01	0.857685892798037	0
PLEKHG4B	PLEKHG4B	All Probes	RNA	Endogenous	01	0.912714804944028	0
PLEKHG5	PLEKHG5	All Probes	RNA	Endogenous	01	0.910946858737022	0
PLEKHG6	PLEKHG6	All Probes	RNA	Endogenous	01	0.763208063262745	0
PLEKHH1	PLEKHH1	All Probes	RNA	Endogenous	01	0.757904661191344	0
